Heading,Source,Date,Symbol
"SBI Life Insurance sees shift towards non-linked products amid equity volatility, says MD & CEO Amit Jhingran",BusinessLine,15 Dec 2024,SBILIFE
"Stocks To Buy: Axis Direct recommends buying SBI Life Insurance, Glenmark Pharma, 4 other stocks for 2 weeks; check targets",Zee Business,28 Dec 2024,SBILIFE
SBI Life's 'Apne Iraadon Ko Smart Guarantee Do' TVC highlights the role of financial security,ANI News,17 Dec 2024,SBILIFE
SBI Life picks up 10% stake in Bima Sugam India Federation,Mint,30 Dec 2024,SBILIFE
Max Life Insurance Company rebrands as Axis Max Life Insurance,CNBC TV18,13 Dec 2024,SBILIFE
Stocks to Buy: SBI Life and 5 other stocks to buy now for an upside of more than 60%,Trade Brains,1 Dec 2024,SBILIFE
GIC Re to NIACL to Go Digit and Star Health: Why are insurance stocks falling today?,Fortune India,23 Dec 2024,SBILIFE
LIC drags life insurers' November premiums by 4.5%,The Economic Times,11 Dec 2024,SBILIFE
"New India, GIC, other insurance cos fall up to 6% as GST decision deferred",Business Standard,23 Dec 2024,SBILIFE
Celebrating Success: Abhyudaya Bank marks milestone with SBI Life Tie-Up,Indian Cooperative,29 Dec 2024,SBILIFE
