Heading,Source,Date,Symbol
SBI Life Insurance Q4 results: Net profit rises 8% to Rs 811 crore,Business Standard,26 Apr 2024,SBILIFE
SBI Life Q4 Results: Net profit rises 4% YoY to Rs 811 crore,The Economic Times,26 Apr 2024,SBILIFE
"SBI Life Insurance Q4 results: Net profit rises 4% YoY to ₹811 crore, premium income jumps 26%",Mint,26 Apr 2024,SBILIFE
SBI Life Q4 profit rises 4% to Rs 811 crore,Times of India,26 Apr 2024,SBILIFE
SBI Life Insurance Vs HDFC Life Insurance - Comparison & More,Trade Brains,1 May 2024,SBILIFE
"Life insurance March data: Total premiums rise 15.6%, annual premium equivalent down 4%",CNBC TV18,19 Apr 2024,SBILIFE
SBI Life launches IdeationX; one-of-its-kind innovative platform to encourage young minds from B-Schools to innovate life insurance solutions,ANI News,15 Apr 2024,SBILIFE
Life insurers industry collects new business premium of Rs.3.78 lakh crore in FY 2024,Cafemutual,22 Apr 2024,SBILIFE
SBI Life launches IdeationX to encourage life insurance innovation,Life Insurance International,15 Apr 2024,SBILIFE
"IRDAI new regulation on surrender charges decoded; SBI Life, LIC top buy in insurance space now",The Economic Times,1 Apr 2024,SBILIFE
