Heading,Source,Date,Symbol
Nestle India shareholders vote against hiking royalty payment to parent,Business Standard,18 May 2024,NESTLEIND
Why Nestle India's shareholders rejected higher royalty payment to parent,Mint,18 May 2024,NESTLEIND
Nestle India shareholders vote against increase in royalty to Swiss parent,The Economic Times,18 May 2024,NESTLEIND
"Share Market Highlights 14 May 2024: Sensex gains 328 pts, Nifty closes above 22,200",BusinessLine,14 May 2024,NESTLEIND
Breakingviews - Unilever and Nestlé offer two flavours of India,Reuters,3 May 2024,NESTLEIND
"Stock Market Highlight: Markets nosedive, give up gains for the week! Nifty below 22,450, Sensex down 730 points dragged by realty and IT",Financial Express,3 May 2024,NESTLEIND
Nestle India shareholders vote against increase in royalty to Swiss parent,Business Standard,18 May 2024,NESTLEIND
Sensex ends special trading session above 74K; Nestle up 2%,The Economic Times,18 May 2024,NESTLEIND
"Market Close Highlights: Sensex ends down 50pts, Nifty up at 22,530; Metal, PSB, O&G gain, FMCG, IT, Bank, FS drag",Mint,21 May 2024,NESTLEIND
"Share Market Highlights May 21, 2024: Sensex, Nifty settle flat; metal stocks shine",BusinessLine,21 May 2024,NESTLEIND
