Heading,Source,Date,Symbol
"Dr Reddy's Labs shares slide 6% post Q3 results. Should you buy, sell, or hold?",The Economic Times,24 Jan 2025,DRREDDY
Dr. Reddy’s Q3 & 9MFY25 Financial Results,Business Wire,23 Jan 2025,DRREDDY
"Dr Reddy's shares tank 7% post Q3 results; should you buy, sell or hold?",Business Today,24 Jan 2025,DRREDDY
"Dr Reddy's Labs Q3 results: PAT rises 2.5% at Rs 1,413 cr, revenue up 16%",Business Standard,23 Jan 2025,DRREDDY
"Jefferies, Nuvama cut target price for Dr Reddy’s. 3 thing to know…",Financial Express,24 Jan 2025,DRREDDY
"Dr Reddy's Labs Q3 Results: Net profit up 2.5% at Rs 1,413 crore, beats estimate",Moneycontrol,23 Jan 2025,DRREDDY
Explained: Why Dr Reddy's share price cracked 6% in early trade,India Today,24 Jan 2025,DRREDDY
"Dr Reddy's Labs Q3 Results: Cons PAT rises 2% YoY to Rs 1,413 crore, revenue up 16%",The Economic Times,23 Jan 2025,DRREDDY
Dr. Reddy's pops 4% after Nuvama upgrades to 'Buy'; arm sells US mfg unit,Business Standard,8 Jan 2025,DRREDDY
"Dr Reddy's Labs Q3 Preview: Lower Revlimid contribution, subdued US sales to dent earnings growth",Moneycontrol,22 Jan 2025,DRREDDY
