Heading,Source,Date,Symbol
"UltraTech Cement Q2 results FY 2024-25 date, time: Aditya Birla Group company’s quarterly earnings schedule details",ET Now,5 Sept 2024,ULTRACEMCO
India's largest cement company believes industry is at the cusp of a turnaround,CNBC TV18,26 Sept 2024,ULTRACEMCO
India Cements’ management addresses UltraTech merger speculation & cost-reduction measures,BusinessLine,24 Sept 2024,ULTRACEMCO
"Buy Tata Motors, Ultratech shares; stay cautious on RIL stock, says YES Securities",Business Today,26 Sept 2024,ULTRACEMCO
Acquisition of India Cements to save a 'failing firm': UltraTech Cement tells CCI,Moneycontrol,23 Sept 2024,ULTRACEMCO
UltraTech will ensure future of India Cements: Rupa Gurunath,Times of India,23 Sept 2024,ULTRACEMCO
Can’t comment if Ultratech Cement will merge India Cements into itself: Rupa Gurunath,dtnext,23 Sept 2024,ULTRACEMCO
UltraTech makes more cement than all of US; to surpass Europe by 2027,Fortune India,27 Sept 2024,ULTRACEMCO
‘Future of India Cements employees is in safe hands’,The Hindu,23 Sept 2024,ULTRACEMCO
Cement dealer network expansion slows down as non-trade demand rises,Business Standard,19 Sept 2024,ULTRACEMCO
